Subject,Cond,Int,State,Prob
27,R,R,G,0.17042720989007643
27,R,R,H,0.07871258487865777
27,R,R,I,0.08285374988581347
27,C,H,A,0.060372726258230106
27,C,H,B,0.10177435554067626
27,C,H,C,0.20890525610980917
27,C,H,D,0.09429751143845554
27,C,H,E,0.12453967191161701
27,C,H,F,0.09452070081464123
27,C,H,G,0.150764423613436
27,C,H,H,0.08045977011494253
27,C,H,I,0.08436558419819216
27,C,M,A,0.08910227780259045
27,C,M,B,0.10283608753907994
27,C,M,C,0.18222420723537294
27,C,M,D,0.08173291648057168
27,C,M,E,0.15542652970075926
27,C,M,F,0.09546672621706119
27,C,M,G,0.11288521661456007
27,C,M,H,0.08966056275122823
27,C,M,I,0.09066547565877624
27,C,L,A,0.08956031218607527
27,C,L,B,0.10261958117610695
27,C,L,C,0.19654586198902713
27,C,L,D,0.09400355459392629
27,C,L,E,0.11509929680859285
27,C,L,F,0.10076501043196044
27,C,L,G,0.13167452283440229
27,C,L,H,0.08438296885866625
27,C,L,I,0.08534889112124257
27,I,H,A,0.07024231901562618
27,I,H,B,0.06397674945270627
27,I,H,C,0.2326564505170982
27,I,H,D,0.10447648524194157
27,I,H,E,0.11274250773760097
27,I,H,F,0.12078206386351627
27,I,H,G,0.15501623008983165
27,I,H,H,0.05857930097380539
27,I,H,I,0.08152789310787348
27,I,M,A,0.07639558555662702
27,I,M,B,0.0650380370727526
27,I,M,C,0.1895424836601307
27,I,M,D,0.10993249758919961
27,I,M,E,0.13939783563698704
27,I,M,F,0.1092896174863388
27,I,M,G,0.12300439301403622
27,I,M,H,0.0950391085395907
27,I,M,I,0.0923604414443373
27,I,L,A,0.08347297863426896
27,I,L,B,0.060117302052785926
27,I,L,C,0.21334310850439883
27,I,L,D,0.10305823209049016
27,I,L,E,0.1515500628403854
27,I,L,F,0.10766652702136573
27,I,L,G,0.09593632174277336
27,I,L,H,0.07572266443234185
27,I,L,I,0.10913280268118977
28,R,R,A,0.07283470411829329
28,R,R,B,0.08665637340776151
28,R,R,C,0.11133050268713442
28,R,R,D,0.11857537337806942
28,R,R,E,0.16480596217227353
28,R,R,F,0.0959945366548888
28,R,R,G,0.09937943525639123
28,R,R,H,0.12638439383592148
28,R,R,I,0.12403871848926631
28,C,H,A,0.051401338931124474
28,C,H,B,0.09225008510155452
28,C,H,C,0.08657664813343924
28,C,H,D,0.17111085895835698
28,C,H,E,0.10904345852717576
28,C,H,F,0.10836264609100194
28,C,H,G,0.12629070691024621
28,C,H,H,0.12481561329853626
28,C,H,I,0.13014864404856463
28,C,M,A,0.08291685597455702
28,C,M,B,0.07530667878237166
28,C,M,C,0.10381644706951386
28,C,M,D,0.1402771467514766
28,C,M,E,0.1444797819173103
28,C,M,F,0.09643343934575194
28,C,M,G,0.09438891412994094
28,C,M,H,0.1459563834620627
28,C,M,I,0.116424352567015
28,C,L,A,0.0620684085127004
28,C,L,B,0.09784759520251989
28,C,L,C,0.08650002019141462
28,C,L,D,0.16912328877761176
28,C,L,E,0.12829624843516538
28,C,L,F,0.09005370916286395
28,C,L,G,0.12579251302346242
28,C,L,H,0.12252150385656019
28,C,L,I,0.1177967128377014
28,I,H,A,0.05399688265419728
28,I,H,B,0.08654345728494026
28,I,H,C,0.08246121873376383
28,I,H,D,0.18418318117716914
28,I,H,E,0.12024048096192384
28,I,H,F,0.08353744526089216
28,I,H,G,0.11430267943293995
28,I,H,H,0.13623543383062423
28,I,H,I,0.13849922066354933
28,I,M,A,0.0908386811241425
28,I,M,B,0.08054879398096924
28,I,M,C,0.095707014826289
28,I,M,D,0.15346315556539059
28,I,M,E,0.11883159991148484
28,I,M,F,0.07844655897322417
28,I,M,G,0.07911042265988051
28,I,M,H,0.14638194290772294
28,I,M,I,0.15667183005089622
28,I,L,A,0.07428441617446616
28,I,L,B,0.08427987278509769
28,I,L,C,0.07996365288505225
28,I,L,D,0.1615174920490686
28,I,L,E,0.1216492503407542
28,I,L,F,0.0854157201272149
28,I,L,G,0.09893230349840981
28,I,L,H,0.1434575193094048
28,I,L,I,0.15049977283053156
29,R,R,A,0.11503450737743931
29,R,R,B,0.08008091385054736
29,R,R,C,0.1438005711565921
29,R,R,D,0.09221799143265112
29,R,R,E,0.12437529747739172
29,R,R,F,0.13207996192289387
29,R,R,G,0.09099833412660638
29,R,R,H,0.12282841504045693
29,R,R,I,0.09858400761542123
29,C,H,A,0.09848568586271693
29,C,H,B,0.07991599425223832
29,C,H,C,0.1837073062893777
29,C,H,D,0.11031281087653366
29,C,H,E,0.1318669172101249
29,C,H,F,0.12501381673482923
29,C,H,G,0.08875870454294241
29,C,H,H,0.09152205150878745
29,C,H,I,0.09041671272244943
29,C,M,A,0.11801970905678086
29,C,M,B,0.07121069920225247
29,C,M,C,0.19263256687001407
29,C,M,D,0.07836696386672924
29,C,M,E,0.11872360394181136
29,C,M,F,0.11966213045518535
29,C,M,G,0.08657907085875176
29,C,M,H,0.12060065696855936
29,C,M,I,0.09420459877991554
29,C,L,A,0.11125009772496286
29,C,L,B,0.07055742318817919
29,C,L,C,0.17676491282933313
29,C,L,D,0.09264326479555937
29,C,L,E,0.12579157219920256
29,C,L,F,0.12653428191697288
29,C,L,G,0.10198577124540692
29,C,L,H,0.09451958408255805
29,C,L,I,0.09995309201782503
29,I,H,A,0.10131697636658848
29,I,H,B,0.06552408443081364
29,I,H,C,0.16832040411329605
29,I,H,D,0.10391484755547538
29,I,H,E,0.1382644777196464
29,I,H,F,0.12145047808046185
29,I,H,G,0.0995850622406639
29,I,H,H,0.09637380479884539
29,I,H,I,0.10524986469420891
29,I,M,A,0.10021442275138247
29,I,M,B,0.07437083850581198
29,I,M,C,0.1759395102132942
29,I,M,D,0.11341835007335516
29,I,M,E,0.12413948764247827
29,I,M,F,0.10845277056765602
29,I,M,G,0.10393860738065681
29,I,M,H,0.08520483015461008
29,I,M,I,0.11432118271075499
29,I,L,A,0.11194178628389155
29,I,L,B,0.0641945773524721
29,I,L,C,0.17095295055821372
29,I,L,D,0.10655901116427433
29,I,L,E,0.1490231259968102
29,I,L,F,0.1189194577352472
29,I,L,G,0.08662280701754387
29,I,L,H,0.0840311004784689
29,I,L,I,0.10775518341307815
30,R,R,A,0.10101287448898652
30,R,R,B,0.13304655561657208
30,R,R,C,0.12072121544938678
30,R,R,D,0.10107389102446764
30,R,R,E,0.09753493196656293
30,R,R,F,0.11852462017206664
30,R,R,G,0.13539569223259504
30,R,R,H,0.1090975654402343
30,R,R,I,0.08359265360912807
30,C,H,A,0.10758489368454459
30,C,H,B,0.14090764836559821
30,C,H,C,0.15138051412250078
30,C,H,D,0.060192531471490535
30,C,H,E,0.13953242356923728
30,C,H,F,0.10060298317994287
30,C,H,G,0.0807151168941077
30,C,H,H,0.1438696710039141
30,C,H,I,0.07521421770866392
30,C,M,A,0.09485320337572804
30,C,M,B,0.14144775941994533
30,C,M,C,0.11886366337810532
30,C,M,D,0.10388684179246405
30,C,M,E,0.12242957327944848
30,C,M,F,0.11577320813027457
30,C,M,G,0.10043979555449899
30,C,M,H,0.13479139427077141
30,C,M,I,0.06751456079876382
30,C,L,A,0.09698588325066769
30,C,L,B,0.1479969477298741
30,C,L,C,0.13010301411674932
30,C,L,D,0.09324685234643267
30,C,L,E,0.11293399465852728
30,C,L,F,0.10705837466615796
30,C,L,G,0.1078214421976345
30,C,L,H,0.1250667684090042
30,C,L,I,0.0787867226249523
30,I,H,A,0.11328395782407238
30,I,H,B,0.14732387172096756
30,I,H,C,0.13112481301762194
30,I,H,D,0.07245795176766756
30,I,H,E,0.14622934072749827
30,I,H,F,0.07851435659819767
30,I,H,G,0.07986427815680981
30,I,H,H,0.13294903134007077
30,I,H,I,0.09825239884709402
30,I,M,A,0.10683216634839805
30,I,M,B,0.15542117547209844
30,I,M,C,0.10492255463611289
30,I,M,D,0.07532357309569276
30,I,M,E,0.13738595374496074
30,I,M,F,0.11043921069382559
30,I,M,G,0.08625079567154678
30,I,M,H,0.15425419053681308
30,I,M,I,0.06917037980055167
30,I,L,A,0.1137809187279152
30,I,L,B,0.14043412417970721
30,I,L,C,0.12185764765270066
30,I,L,D,0.07965673902069662
30,I,L,E,0.13154972236244322
30,I,L,F,0.1237758707723372
30,I,L,G,0.07299343765774861
30,I,L,H,0.1534578495709238
30,I,L,I,0.06249369005552751
31,R,R,A,0.13022893443605418
31,R,R,B,0.08009708737864078
31,R,R,C,0.13876902792760398
31,R,R,D,0.10532781972911423
31,R,R,E,0.0967577609972432
31,R,R,F,0.1488673139158576
31,R,R,G,0.10358983579048305
31,R,R,H,0.09124415677813737
31,R,R,I,0.10511806304686563
31,C,H,A,0.13728944181437852
31,C,H,B,0.06627766156556204
31,C,H,C,0.10249917428162501
31,C,H,D,0.13651877133105803
31,C,H,E,0.07915886821534736
31,C,H,F,0.18341957503027634
31,C,H,G,0.09336122426511065
31,C,H,H,0.10062754596498955
31,C,H,I,0.10084773753165253
31,C,M,A,0.11366923818707811
31,C,M,B,0.06183702989392478
31,C,M,C,0.11378977820636452
31,C,M,D,0.1517598842815815
31,C,M,E,0.06882835101253616
31,C,M,F,0.15067502410800385
31,C,M,G,0.1128254580520733
31,C,M,H,0.10053037608486018
31,C,M,I,0.12608486017357762
31,C,L,A,0.10883310262261962
31,C,L,B,0.0590370010101388
31,C,L,C,0.10756107598488533
31,C,L,D,0.1459089378577575
31,C,L,E,0.09925549029144375
31,C,L,F,0.15481312432189756
31,C,L,G,0.08702158704029331
31,C,L,H,0.11736316360507314
31,C,L,I,0.12020651726589097
31,I,H,A,0.09702970297029703
31,I,H,B,0.07430953621677958
31,I,H,C,0.1156852527357999
31,I,H,D,0.13778009379885356
31,I,H,E,0.08754559666492966
31,I,H,F,0.17908632968560015
31,I,H,G,0.10161542470036478
31,I,H,H,0.09928782351919402
31,I,H,I,0.10766023970818134
31,I,M,A,0.1077427283900041
31,I,M,B,0.06861941827120033
31,I,M,C,0.1139901679639492
31,I,M,D,0.14143793527242934
31,I,M,E,0.0780417861532159
31,I,M,F,0.1684760344121262
31,I,M,G,0.11122490782466202
31,I,M,H,0.11009832036050798
31,I,M,I,0.10036870135190495
31,I,L,A,0.11153012161779957
31,I,L,B,0.07617611011596116
31,I,L,C,0.11134156688978976
31,I,L,D,0.12142924483831433
31,I,L,E,0.09022343735269162
31,I,L,F,0.16856792684076552
31,I,L,G,0.09418308664089751
31,I,L,H,0.11181295370981427
31,I,L,I,0.11473555199396625
32,R,R,A,0.12017499479182167
32,R,R,B,0.10553257343531443
32,R,R,C,0.13475789411029435
32,R,R,D,0.06821225558763132
32,R,R,E,0.11868694384095711
32,R,R,F,0.15532275825124253
32,R,R,G,0.08776524508199161
32,R,R,H,0.1436266777774471
32,R,R,I,0.0659206571232999
32,C,H,A,0.0964585770498777
32,C,H,B,0.14782516218228225
32,C,H,C,0.11634584707008401
32,C,H,D,0.06668084653833883
32,C,H,E,0.13112836328831223
32,C,H,F,0.11528235669467192
32,C,H,G,0.08614272040838031
32,C,H,H,0.16952036584068914
32,C,H,I,0.0706157609273636
32,C,M,A,0.08924205378973105
32,C,M,B,0.1356968215158924
32,C,M,C,0.11824849966659258
32,C,M,D,0.0866859302067126
32,C,M,E,0.1304734385418982
32,C,M,F,0.12336074683262947
32,C,M,G,0.09313180706823738
32,C,M,H,0.14881084685485663
32,C,M,I,0.07434985552344965
32,C,L,A,0.08544018058690744
32,C,L,B,0.11775771256583897
32,C,L,C,0.1372836719337848
32,C,L,D,0.06617757712565839
32,C,L,E,0.1510910458991723
32,C,L,F,0.1246425884123401
32,C,L,G,0.08389766741911212
32,C,L,H,0.1702407825432656
32,C,L,I,0.06346877351392025
32,I,H,A,0.07995561873721438
32,I,H,B,0.13900350195901667
32,I,H,C,0.12152837973717971
32,I,H,D,0.07340244790402552
32,I,H,E,0.166117679692105
32,I,H,F,0.0924031760341181
32,I,H,G,0.09711868520508998
32,I,H,H,0.15682535279636628
32,I,H,I,0.07364515793488437
32,I,M,A,0.08700696055684455
32,I,M,B,0.1572892498066512
32,I,M,C,0.10730858468677494
32,I,M,D,0.07579273008507348
32,I,M,E,0.16279969064191802
32,I,M,F,0.09435421500386698
32,I,M,G,0.09290409899458624
32,I,M,H,0.14327146171693736
32,I,M,I,0.07927300850734725
32,I,L,A,0.0798424289008455
32,I,L,B,0.12096464258262875
32,I,L,C,0.1398923904688701
32,I,L,D,0.07061875480399693
32,I,L,E,0.17198308993082245
32,I,L,F,0.12173328209069946
32,I,L,G,0.08762490392006149
32,I,L,H,0.1467140661029977
32,I,L,I,0.06062644119907763
33,R,R,A,0.10986930499572493
33,R,R,B,0.09542567485037254
33,R,R,C,0.1064797850250397
33,R,R,D,0.12345792109441799
33,R,R,E,0.11502992549163307
33,R,R,F,0.12086234273848785
33,R,R,G,0.10495297422743374
33,R,R,H,0.11863319897398314
33,R,R,I,0.10528887260290705
33,C,H,A,0.07993904128567471
33,C,H,B,0.10473815461346633
33,C,H,C,0.0685785536159601
33,C,H,D,0.1487946799667498
33,C,H,E,0.09074535882515933
33,C,H,F,0.14824050983651982
33,C,H,G,0.1055694098088113
33,C,H,H,0.1288445552784705
33,C,H,I,0.12454973676918814
33,C,M,A,0.06920569057498518
33,C,M,B,0.11677534084173088
33,C,M,C,0.07424422050978068
33,C,M,D,0.12892708950800238
33,C,M,E,0.10210432720806165
33,C,M,F,0.13292827504445762
33,C,M,G,0.11455245998814463
33,C,M,H,0.17294013040901007
33,C,M,I,0.08832246591582692
33,C,L,A,0.1039131704468023
33,C,L,B,0.09729387715370388
33,C,L,C,0.08327655018008372
33,C,L,D,0.13919984425192253
33,C,L,E,0.09374087413608488
33,C,L,F,0.1348194295726662
33,C,L,G,0.11301469872481261
33,C,L,H,0.13311593497517765
33,C,L,I,0.10162562055874623
33,I,H,A,0.09320001809709089
33,I,H,B,0.09618603809437633
33,I,H,C,0.09415011536895444
33,I,H,D,0.12102429534452337
33,I,H,E,0.09623128082160792
33,I,H,F,0.15423245713251596
33,I,H,G,0.10392254445097951
33,I,H,H,0.14065963896303668
33,I,H,I,0.1003936117269149
33,I,M,A,0.09646041610375575
33,I,M,B,0.09700081059173196
33,I,M,C,0.09821669818967846
33,I,M,D,0.11105106727911375
33,I,M,E,0.09024587949202918
33,I,M,F,0.152931640097271
33,I,M,G,0.11686030802485815
33,I,M,H,0.13888138340988923
33,I,M,I,0.09835179681167253
33,I,L,A,0.08999400838825644
33,I,L,B,0.07813061713600959
33,I,L,C,0.09370880766926303
33,I,L,D,0.13876572798082684
33,I,L,E,0.10317555422408628
33,I,L,F,0.15014979029358896
33,I,L,G,0.11180347513481126
33,I,L,H,0.13265428400239665
33,I,L,I,0.10161773517076093
34,R,R,A,0.09586943874582811
34,R,R,B,0.07639548057197097
34,R,R,C,0.13913469487736918
34,R,R,D,0.11914020637496556
34,R,R,E,0.11185278177531462
34,R,R,F,0.14580973085520071
34,R,R,G,0.10661685905875869
34,R,R,H,0.08910254447472366
34,R,R,I,0.11607826326586852
34,C,H,A,0.0938812578045181
34,C,H,B,0.07651265750936542
34,C,H,C,0.1711885571574526
34,C,H,D,0.08741060279259848
34,C,H,E,0.15722556476331026
34,C,H,F,0.09819502781246453
34,C,H,G,0.12816437734135544
34,C,H,H,0.08275627199455103
34,C,H,I,0.10466568282438415
34,C,M,A,0.10948503521126761
34,C,M,B,0.07944542253521127
34,C,M,C,0.16087147887323944
34,C,M,D,0.10013204225352113
34,C,M,E,0.14084507042253522
34,C,M,F,0.10002200704225352
34,C,M,G,0.11553697183098592
34,C,M,H,0.07867517605633803
34,C,M,I,0.11498679577464789
34,C,L,A,0.10110557852983375
34,C,L,B,0.08059751877795594
34,C,L,C,0.21352012828086758
34,C,L,D,0.07840324077981264
34,C,L,E,0.14317663937885053
34,C,L,F,0.10654907587138156
34,C,L,G,0.1213182547050384
34,C,L,H,0.06996371001772302
34,C,L,I,0.08536585365853659
34,I,H,A,0.08968021010350688
34,I,H,B,0.08388691487718214
34,I,H,C,0.19071527885061024
34,I,H,D,0.07654874092383748
34,I,H,E,0.18105978680673568
34,I,H,F,0.0738065811833771
34,I,H,G,0.1066738761007261
34,I,H,H,0.07809361965085741
34,I,H,I,0.119534991503167
34,I,M,A,0.0868775379354563
34,I,M,B,0.07704637743107502
34,I,M,C,0.17567856379568283
34,I,M,D,0.08591579397307117
34,I,M,E,0.19437914084206026
34,I,M,F,0.07020730925411413
34,I,M,G,0.10215858089335328
34,I,M,H,0.08238939944432572
34,I,M,I,0.1253472964308613
34,I,L,A,0.05456980247740208
34,I,L,B,0.07889744448164267
34,I,L,C,0.22943867871889298
34,I,L,D,0.08559312576721348
34,I,L,E,0.18290369378417587
34,I,L,F,0.08391920544582078
34,I,L,G,0.1423948220064725
34,I,L,H,0.06539448722240822
34,I,L,I,0.07688874009597144
35,R,R,A,0.11015358099165923
35,R,R,B,0.093718260441353
35,R,R,C,0.12957434366439938
35,R,R,D,0.11726324212858946
35,R,R,E,0.10667569480779293
35,R,R,F,0.13022067649502939
35,R,R,G,0.10655258379243483
35,R,R,H,0.10436736326982857
35,R,R,I,0.10147425440891324
35,C,H,A,0.11457848160223567
35,C,H,B,0.11178388448998602
35,C,H,C,0.11353050768514206
35,C,H,D,0.10561248253376805
35,C,H,E,0.11131811830461108
35,C,H,F,0.13192827200745225
35,C,H,G,0.09676292501164416
35,C,H,H,0.10456450861667443
35,C,H,I,0.10992081974848626
35,C,M,A,0.13490205741037328
35,C,M,B,0.11691511642232352
35,C,M,C,0.1073056547985709
35,C,M,D,0.10816804238018972
35,C,M,E,0.08057163976838734
35,C,M,F,0.1344092645065911
35,C,M,G,0.10336331156831341
35,C,M,H,0.11124799802882838
35,C,M,I,0.10311691511642232
35,C,L,A,0.11497968996103788
35,C,L,B,0.10096990798308879
35,C,L,C,0.12737295863383902
35,C,L,D,0.1143579540744425
35,C,L,E,0.09305313769377435
35,C,L,F,0.13081323053966676
35,C,L,G,0.10631683660780901
35,C,L,H,0.10449307800712924
35,C,L,I,0.10764320649921247
35,I,H,A,0.12387018038976393
35,I,H,B,0.10872964417833035
35,I,H,C,0.11711986575645475
35,I,H,D,0.1084245452118531
35,I,H,E,0.10380992334388467
35,I,H,F,0.1090347431448076
35,I,H,G,0.10579306662598681
35,I,H,H,0.10602189085084475
35,I,H,I,0.11719614049807406
35,I,M,A,0.14121711992866695
35,I,M,B,0.10566205974141775
35,I,M,C,0.10621934908604548
35,I,M,D,0.10153811859117254
35,I,M,E,0.09284440481497994
35,I,M,F,0.11792242532322782
35,I,M,G,0.10443602318323673
35,I,M,H,0.11914846188140883
35,I,M,I,0.11101203744984396
35,I,L,A,0.08383800151400454
35,I,L,B,0.08667676003028009
35,I,L,C,0.1255677517032551
35,I,L,D,0.1191332323996972
35,I,L,E,0.11676760030280091
35,I,L,F,0.13171839515518546
35,I,L,G,0.12509462528387585
35,I,L,H,0.10484481453444361
35,I,L,I,0.10635881907645722
36,R,R,A,0.11284069899206775
36,R,R,B,0.12372517444981213
36,R,R,C,0.1289437585733882
36,R,R,D,0.10455060535575833
36,R,R,E,0.09301007932247868
36,R,R,F,0.12360589252698753
36,R,R,G,0.12787022126796685
36,R,R,H,0.09834794536887935
36,R,R,I,0.08710562414266118
36,C,H,A,0.11187449902668041
36,C,H,B,0.09458376273903583
36,C,H,C,0.1016832703538303
36,C,H,D,0.11439367914805909
36,C,H,E,0.10637810603458148
36,C,H,F,0.1142791709607237
36,C,H,G,0.09641589373640215
36,C,H,H,0.14164662773388298
36,C,H,I,0.11874499026680407
36,C,M,A,0.10644257703081232
36,C,M,B,0.10285714285714286
36,C,M,C,0.11394957983193277
36,C,M,D,0.1180952380952381
36,C,M,E,0.11081232492997199
36,C,M,F,0.11742296918767507
36,C,M,G,0.0942296918767507
36,C,M,H,0.1400560224089636
36,C,M,I,0.0961344537815126
36,C,L,A,0.1071095274454908
36,C,L,B,0.09794689064223297
36,C,L,C,0.11788410961228472
36,C,L,D,0.097522694493934
36,C,L,E,0.11932637651650123
36,C,L,F,0.1277678798676508
36,C,L,G,0.10036480868753711
36,C,L,H,0.12318656146602189
36,C,L,I,0.10889115126834649
36,I,H,A,0.10000737245650251
36,I,H,B,0.1085594219994102
36,I,H,C,0.11372014155116485
36,I,H,D,0.1097758773223238
36,I,H,E,0.11655853730462991
36,I,H,F,0.1248894131524624
36,I,H,G,0.09661604246534945
36,I,H,H,0.1354320259510469
36,I,H,I,0.09444116779711
36,I,M,A,0.10760961214165261
36,I,M,B,0.12225969645868466
36,I,M,C,0.0894814502529511
36,I,M,D,0.10508010118043845
36,I,M,E,0.11203625632377741
36,I,M,F,0.10370994940978077
36,I,M,G,0.11266863406408094
36,I,M,H,0.12868887015177066
36,I,M,I,0.11846543001686341
36,I,L,A,0.1070448307410796
36,I,L,B,0.09677747280675003
36,I,L,C,0.10734980176883197
36,I,L,D,0.12930771576700215
36,I,L,E,0.09423604757548033
36,I,L,F,0.12412320829521195
36,I,L,G,0.10236860831554336
36,I,L,H,0.13195079800752263
36,I,L,I,0.10684151672257802
37,R,R,A,0.10046486023610007
37,R,R,B,0.1325769160193284
37,R,R,C,0.12043550064224112
37,R,R,D,0.10303382469875834
37,R,R,E,0.09985320203070525
37,R,R,F,0.1178359532693131
37,R,R,G,0.13682794054682243
37,R,R,H,0.1084164169062328
37,R,R,I,0.0805553856504985
37,C,H,A,0.07044962731425823
37,C,H,B,0.15244049050252464
37,C,H,C,0.10254868958884347
37,C,H,D,0.12839624909834094
37,C,H,E,0.09208944457802357
37,C,H,F,0.10795864390478481
37,C,H,G,0.16650637172397212
37,C,H,H,0.12262563116133686
37,C,H,I,0.05698485212791536
37,C,M,A,0.0734096541956804
37,C,M,B,0.14268854006845275
37,C,M,C,0.09760415437271333
37,C,M,D,0.10574766906644636
37,C,M,E,0.09016877139147882
37,C,M,F,0.11589755694559188
37,C,M,G,0.1600377670246666
37,C,M,H,0.13430898147055353
37,C,M,I,0.08013690546441637
37,C,L,A,0.07175925925925926
37,C,L,B,0.15193602693602692
37,C,L,C,0.08547979797979798
37,C,L,D,0.13674242424242425
37,C,L,E,0.08926767676767677
37,C,L,F,0.11132154882154882
37,C,L,G,0.15496632996632997
37,C,L,H,0.11973905723905724
37,C,L,I,0.07878787878787878
37,I,H,A,0.07440195152659741
37,I,H,B,0.16835851432168714
37,I,H,C,0.0764085615360403
37,I,H,D,0.1272426817752597
37,I,H,E,0.0910450110166824
37,I,H,F,0.11134718287692792
37,I,H,G,0.14396443185395028
37,I,H,H,0.12122285174693107
37,I,H,I,0.08600881334592382
37,I,M,A,0.07368421052631578
37,I,M,B,0.16591974986972383
37,I,M,C,0.08858780614903596
37,I,M,D,0.09619593538301198
37,I,M,E,0.12787910369984368
37,I,M,F,0.09588327253778009
37,I,M,G,0.13152683689421574
37,I,M,H,0.12569046378322044
37,I,M,I,0.09463262115685253
37,I,L,A,0.06757438224911749
37,I,L,B,0.19697428139183057
37,I,L,C,0.09853756933938478
37,I,L,D,0.11074130105900151
37,I,L,E,0.12829046898638427
37,I,L,F,0.07342410489157841
37,I,L,G,0.12455874936964195
37,I,L,H,0.12072617246596067
37,I,L,I,0.07917297024710035
38,R,R,A,0.08186876269539875
38,R,R,B,0.08228090317642557
38,R,R,C,0.13150225205334276
38,R,R,D,0.11360357973446378
38,R,R,E,0.13356295445847685
38,R,R,F,0.12243516147075274
38,R,R,G,0.10642055992228208
38,R,R,H,0.11239659689717095
38,R,R,I,0.11592922959168654
38,C,H,A,0.08306324659690711
38,C,H,B,0.09639781461246412
38,C,H,C,0.14242059449949068
38,C,H,D,0.09399018427632189
38,C,H,E,0.17547921103805908
38,C,H,F,0.08056301509399018
38,C,H,G,0.10380590795444022
38,C,H,H,0.12112232614130938
38,C,H,I,0.10315769978701732
38,C,M,A,0.07715896725689979
38,C,M,B,0.0891284993570086
38,C,M,C,0.19220496587199526
38,C,M,D,0.08833712533386091
38,C,M,E,0.1757839548916807
38,C,M,F,0.0807201503610644
38,C,M,G,0.10841824117123355
38,C,M,H,0.08942526461568899
38,C,M,I,0.09882283114056781
38,C,L,A,0.08540297474922172
38,C,L,B,0.0824974057419578
38,C,L,C,0.14105845728121758
38,C,L,D,0.10729851262538914
38,C,L,E,0.16783120027672085
38,C,L,F,0.08609477689380837
38,C,L,G,0.11148391560013836
38,C,L,H,0.09533033552404012
38,C,L,I,0.12300242130750605
38,I,H,A,0.07723926380368099
38,I,H,B,0.09217791411042944
38,I,H,C,0.12776073619631903
38,I,H,D,0.09674846625766871
38,I,H,E,0.18730061349693253
38,I,H,F,0.07414110429447852
38,I,H,G,0.09923312883435582
38,I,H,H,0.10904907975460122
38,I,H,I,0.13634969325153373
38,I,M,A,0.07309728052564336
38,I,M,B,0.06479284540974631
38,I,M,C,0.17046906369775505
38,I,M,D,0.0986493885745574
38,I,M,E,0.15814929731702865
38,I,M,F,0.07647380908924986
38,I,M,G,0.13661252053294395
38,I,M,H,0.0821317758715094
38,I,M,I,0.13962401898156598
38,I,L,A,0.0785772690106296
38,I,L,B,0.09362224039247752
38,I,L,C,0.1384300899427637
38,I,L,D,0.12289452166802943
38,I,L,E,0.14505314799672936
38,I,L,F,0.07743254292722812
38,I,L,G,0.11578086672117743
38,I,L,H,0.10482420278004906
38,I,L,I,0.12338511856091577
39,R,R,A,0.06345414287379093
39,R,R,B,0.08046847686749796
39,R,R,C,0.08367323155809346
39,R,R,D,0.16358815988812492
39,R,R,E,0.1084663792098823
39,R,R,F,0.11895466728819484
39,R,R,G,0.10022141941498659
39,R,R,H,0.17183311968302062
39,R,R,I,0.10934040321640834
39,C,H,A,0.04678030303030303
39,C,H,B,0.06212121212121212
39,C,H,C,0.09195075757575757
39,C,H,D,0.17821969696969697
39,C,H,E,0.15265151515151515
39,C,H,F,0.0978219696969697
39,C,H,G,0.08210227272727273
39,C,H,H,0.165625
39,C,H,I,0.12272727272727273
39,C,M,A,0.0546888542208355
39,C,M,B,0.07046281851274051
39,C,M,C,0.08632345293811752
39,C,M,D,0.16163979892529035
39,C,M,E,0.12324492979719189
39,C,M,F,0.12324492979719189
39,C,M,G,0.08606344253770151
39,C,M,H,0.1906742936384122
39,C,M,I,0.10365747963251863
39,C,L,A,0.049251870324189526
39,C,L,B,0.07032418952618454
39,C,L,C,0.08422693266832917
39,C,L,D,0.18154613466334166
39,C,L,E,0.12191396508728179
39,C,L,F,0.11221945137157108
39,C,L,G,0.09114713216957605
39,C,L,H,0.1742206982543641
39,C,L,I,0.11514962593516209
39,I,H,A,0.044155920974801845
39,I,H,B,0.04909499585945818
39,I,H,C,0.07772388501123861
39,I,H,D,0.16260499231042233
39,I,H,E,0.14864545131905832
39,I,H,F,0.08979060688512953
39,I,H,G,0.07494380693245002
39,I,H,H,0.19921921211404237
39,I,H,I,0.1538211285933988
39,I,M,A,0.0532290228562663
39,I,M,B,0.055299892621567724
39,I,M,C,0.08153090964871913
39,I,M,D,0.1474919466175794
39,I,M,E,0.16712685994784476
39,I,M,F,0.101932811780948
39,I,M,G,0.06979598097867772
39,I,M,H,0.18054916398220586
39,I,M,I,0.14304341156619113
39,I,L,A,0.04812792511700468
39,I,L,B,0.05959438377535101
39,I,L,C,0.07620904836193448
39,I,L,D,0.1533541341653666
39,I,L,E,0.1328393135725429
39,I,L,F,0.11708268330733229
39,I,L,G,0.06614664586583463
39,I,L,H,0.2201248049921997
39,I,L,I,0.1265210608424337
40,R,R,A,0.08528885119215908
40,R,R,B,0.09273395532937517
40,R,R,C,0.10383093016680803
40,R,R,D,0.14261144095749695
40,R,R,E,0.08481764206955046
40,R,R,F,0.14400150786919236
40,R,R,G,0.14393082650080105
40,R,R,H,0.10145132409763453
40,R,R,I,0.10133352181698238
40,C,H,A,0.07534332871361976
